#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 10 01 00 00  83  8.6 10.8 99.00 99.00 99.00 999 1009.4  29.0  29.2  25.1 99.0 99.00 
2016 10 01 00 10  81  8.2 11.0 99.00 99.00 99.00 999 1009.5  29.0  29.2  25.5 99.0 99.00 
2016 10 01 00 20  80  8.4 11.0 99.00 99.00 99.00 999 1009.4  29.0  29.2  25.5 99.0 99.00 
2016 10 01 00 30  82  9.0 11.5 99.00 99.00 99.00 999 1009.5  29.0  29.2  24.8 99.0 99.00 
2016 10 01 00 40  86  8.9 11.6  2.66  8.33  6.40  93 1009.5  29.2  29.2  24.8 99.0 99.00 
2016 10 01 00 50  81  8.7 11.2 99.00 99.00 99.00 999 1009.6  29.1  29.2  25.1 99.0 99.00 
2016 10 01 01 00  79  9.3 11.4 99.00 99.00 99.00 999 1009.6  29.1  29.2  24.8 99.0 99.00 
2016 10 01 01 10  76  8.7 10.7 99.00 99.00 99.00 999 1009.6  29.1  29.2  25.1 99.0 99.00 
2016 10 01 01 20  77  9.1 11.7 99.00 99.00 99.00 999 1009.7  29.0  29.2  25.0 99.0 99.00 
2016 10 01 01 30  80  9.2 11.7 99.00 99.00 99.00 999 1009.7  29.0  29.2  25.1 99.0 99.00 
2016 10 01 01 40  81  9.1 11.2  2.63  7.69  6.34 107 1009.8  29.0  29.2  25.4 99.0 99.00 
2016 10 01 01 50  82  8.8 11.0 99.00 99.00 99.00 999 1009.9  29.0  29.2  25.4 99.0 99.00 
2016 10 01 02 00  81  8.8 10.7 99.00 99.00 99.00 999 1009.9  29.0  29.2  25.3 99.0 99.00 
2016 10 01 02 10  79  8.8 10.9 99.00 99.00 99.00 999 1010.0  29.0  29.2  25.3 99.0 99.00 
2016 10 01 02 20  78  8.7 12.0 99.00 99.00 99.00 999 1009.9  29.0  29.2  25.4 99.0 99.00 
2016 10 01 02 30  78  9.3 11.1 99.00 99.00 99.00 999 1009.9  29.0  29.2  25.3 99.0 99.00 
2016 10 01 02 40  78  9.2 11.2  2.54  8.33  6.16 110 1009.9  29.0  29.2  25.2 99.0 99.00 
2016 10 01 02 50  82  8.5 11.3 99.00 99.00 99.00 999 1009.8  29.0  29.2  25.6 99.0 99.00 
2016 10 01 03 00  79  8.9 11.2 99.00 99.00 99.00 999 1009.7  28.9  29.2  25.6 99.0 99.00 
2016 10 01 03 10  81  9.0 10.8 99.00 99.00 99.00 999 1009.7  28.9  29.2  25.4 99.0 99.00 
2016 10 01 03 20  81  9.0 11.6 99.00 99.00 99.00 999 1009.6  29.0  29.2  25.6 99.0 99.00 
2016 10 01 03 30  85  9.0 11.5 99.00 99.00 99.00 999 1009.4  28.9  29.2  25.2 99.0 99.00 
2016 10 01 03 40  83  9.3 11.9  2.45  8.33  6.13 102 1009.4  28.9  29.2  25.0 99.0 99.00 
2016 10 01 03 50  80  9.5 11.4 99.00 99.00 99.00 999 1009.4  28.9  29.2  25.0 99.0 99.00 
2016 10 01 04 00  79  9.1 11.3 99.00 99.00 99.00 999 1009.4  28.9  29.1  25.3 99.0 99.00 
